PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,session_id,play_id,camera_slot,camera_name,camera_target,video_type,azure_blob,azure_md5,cloudinary_url,cloudinary_public_id,uploaded_at,PitchCall,Balls,Strikes,PitchUID,SessionId
1,2024-01-23,11:17:49,"Skubal, Tarik",1000301571,Left,NA,NA,NA,Warmup,NA,79.0012,0.001852476591,3.498791327,1804.335235,133.7656157,10:30:00,6.15745,-1.86683,4.98461,-35.1077,10.5204,-11.04409,3.23355,0.48993,71.9746,-6.544829415,1.433758287,0.4861693781,6.90395,5.59855,1.56757,50,6.13414,-6.6728,-114.68392,-1.07436,9.14714,22.23603,-24.75645,d20df96a-b3f2-4720-8053-b79b69ae8091,6422ab8d-1d66-44b5-bc66-b6b540ab924a,77.52944,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.235406,-39.29662237,1396.334525,0.7738775467,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2024-01-23,11:18:03,"Skubal, Tarik",1000301571,Left,NA,NA,NA,Warmup,NA,79.58355,1.573154841,3.270348348,2000.368664,220.840218,01:15:00,6.22526,-1.66369,5.20298,-40.89398,3.4266200000000002,2.99363,4.28584,1.63595,73.06259,-6.052970472,3.829327763,0.4791530103,-0.70881,1.40437,1.38773,50,6.33185,-6.69591,-115.61139,1.95317,-0.96094,21.21533,-30.27013,7d47b5ad-9917-4919-83a4-f2fe03de5e46,6422ab8d-1d66-44b5-bc66-b6b540ab924a,78.66472,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2024-01-23,11:18:13,"Skubal, Tarik",1000301571,Left,NA,NA,NA,Warmup,NA,80.27924,-0.04962136381,2.917399257,NA,NA,NA,6.288,-1.60205,5.13655,-41.80677,2.21345,4.13334,2.75776,1.46616,73.28678,-7.851595809,3.692679775,0.4775265314,-1.32758,1.20057,1.3516,50,6.25743,-6.0679,-116.60447,-1.37022,-1.81169,23.72994,-30.53567,dea79f4b-11ea-428f-8d4c-2de65663c5b2,6422ab8d-1d66-44b5-bc66-b6b540ab924a,78.93266,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,2024-01-23,11:18:24,"Skubal, Tarik",1000301571,Left,NA,NA,NA,Warmup,NA,73.20661,0.4276739457,1.794761247,2279.030359,335.5669055,05:15:00,6.31045,-1.64337,NA,-65.82072,-12.09863,5.47937,1.22817,0.50323,67.7226,-11.65728842,2.813942216,0.5275308074,-2.35262,-6.4906,1.47162,50,6.30097,-3.4967800000000002,-106.35,-1.17981,-2.67848,19.24734,-39.56364,9eed3311-3e41-4047-8f06-3f09ec743089,6422ab8d-1d66-44b5-bc66-b6b540ab924a,NA,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.7961564,-54.76178416,1314.948595,0.5769772172,05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,2024-01-23,11:18:35,"Skubal, Tarik",1000301571,Left,NA,NA,NA,Warmup,NA,78.39289,-0.341732292,3.551438771,1780.857473,101.4614785,09:30:00,6.26896,-1.89389,5.05948,-43.669,2.64996,-13.26151,2.31002,0.32288,71.55709,-8.481199493,1.064832575,0.4898360945,8.14971,1.51789,1.59587,50,6.21108,-6.66366,-113.78505,-1.99145,10.60146,22.39241,-30.19952,4f644631-54bd-435b-9aba-863888aa6917,6422ab8d-1d66-44b5-bc66-b6b540ab924a,76.94908,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.4438428,-48.4060946,1182.216294,0.663846665,10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,2024-01-23,11:18:56,"Skubal, Tarik",1000301571,Left,NA,NA,Fastball,Live,NA,90.52192,-3.215096838,3.186289994,2116.838533,145.4223963,10:45:00,6.1786,-1.58022,5.23632,-17.64636,16.71941,-11.51895,1.70677,0.42962,82.72149,-6.508029732,1.026363221,0.4219242081,7.07337,9.87259,1.32207,50,5.8998100000000004,-6.92179,-131.33851,-7.98602,12.34488,28.0332,-14.9438,ef881b95-7dc5-442a-a6a4-f58a42038daa,6422ab8d-1d66-44b5-bc66-b6b540ab924a,89.33462,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.61038079,2065.774509,0.975877223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,2024-01-23,11:19:45,"Skubal, Tarik",1000301571,Left,NA,NA,Fastball,Live,NA,90.18938,-1.89456548,4.166892275,2064.012626,135.5531632,10:30:00,6.17653,-1.63218,5.34136,-20.24161,14.35237,-14.10252,2.7239,1.07153,82.0386,-5.694468183,1.515944807,0.4233227793,8.81384,8.28741,1.30103,50,6.01018,-9.0668,-130.83623,-5.00705,15.21021,28.74487,-17.8723,7bda0078-1c58-47e7-8446-4c8f3950f415,6422ab8d-1d66-44b5-bc66-b6b540ab924a,89.03948,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.4435161,-15.60419904,1987.939016,0.9631428559,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2024-01-23,11:20:04,"Skubal, Tarik",1000301571,Left,NA,NA,ChangeUp,Live,NA,82.3156,-2.003839606,4.033492175,1831.68119,120.7703027,10:00:00,6.16797,-1.64526,5.30657,-33.11171,8.43027,-14.18462,1.53999,0.92946,75.33822,-8.185079194,1.369371431,0.4638899362,8.79697,5.11548,1.32272,50,5.98369,-7.99123,-119.42691,-5.19279,12.66066,23.7505,-24.81181,36dfb843-69f2-400d-9536-90e7a1cfe498,6422ab8d-1d66-44b5-bc66-b6b540ab924a,81.25298,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.8804933,-37.72659289,1448.74922,0.7909396176,11:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2024-01-23,11:20:23,"Skubal, Tarik",1000301571,Left,NA,NA,Fastball,Live,NA,92.15787,-4.06419887,2.768954856,2143.609353,149.0532205,11:00:00,6.13315,-1.64095,5.65887,-15.74389,17.05275,-10.20639,1.05633,0.06821,83.91354,-7.026047808,0.8350142563,0.412179173,6.38302,10.50124,1.43623,50,5.81625,-6.14167,-133.68368,-10.00942,11.48308,30.40309,-13.28226,05edd657-8e1b-412a-b522-2721728b0401,6422ab8d-1d66-44b5-bc66-b6b540ab924a,91.44673,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.04179376,2060.138019,0.9610603797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2024-01-23,11:20:54,"Skubal, Tarik",1000301571,Left,NA,NA,Sinker,Live,NA,91.9234,-2.564899274,3.110454733,2122.271475,155.6529232,11:15:00,6.20554,-1.7401199999999999,5.53355,-16.54111,16.26722,-7.36878,2.44719,0.5286,84.23034,-5.66742517,1.723908888,0.4122526158,4.8378,9.51146,1.50142,50,5.99615,-7.01635,-133.54878,-6.53187,8.75658,28.16029,-14.958,6b491ed9-a28b-4532-9833-5ef6a14d06cf,6422ab8d-1d66-44b5-bc66-b6b540ab924a,91.43044,Pitching,23360159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.4566485,-16.85806216,2031.06921,0.9570261082,11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
